,coeff_Ch5,coeff_Ch6,coeff_gACH,coeff_gDA
photometrySideOutIndexAa_001,-1.043389887026465,-0.3206733486843466,0.10765775222687123,-0.04785644198560454
photometrySideOutIndexAa_002,-0.8039609504808963,-0.28200287449103256,0.24170020613420506,0.09069165269894311
photometrySideOutIndexAa_003,-0.3429146352682472,-0.15488342971206184,0.48637201798704144,0.3085070081124002
photometrySideOutIndexAa_004,-0.03127725610738387,0.02807244423658311,0.525803769462373,0.4122395979048913
photometrySideOutIndexAa_005,0.1344287270019999,0.10655109447661314,0.38990326409451875,0.47141921668545084
photometrySideOutIndexAa_006,0.15507204592683457,0.16533993566391544,0.27554370057849054,0.4483316563084365
photometrySideOutIndexAa_007,0.1403808251876638,0.2614789535494713,0.14818537380094243,0.4128352414065172
photometrySideOutIndexAa_008,0.13138407391954274,0.34842918763817365,-0.00946982923577548,0.37015487519605006
photometrySideOutIndexAa_009,0.029244838809834875,0.26762722346729517,-0.11304612165279251,0.3313309143246541
photometrySideOutIndexAa_010,-0.0443346198465645,0.30517563023335526,-0.2136570621972498,0.31199788875838763
photometrySideOutIndexAa_011,-0.1555023669995206,0.2633661381244592,-0.23378590134451221,0.29839958924206755
photometrySideOutIndexAa_012,-0.2217073798164807,0.2911845157288415,-0.23389992181966585,0.2919680143178296
photometrySideOutIndexAa_013,-0.3021035452184458,0.284814729297744,-0.19500804416298206,0.2694257888754665
photometrySideOutIndexAa_014,-0.3789819435149405,0.2403146158415643,-0.17667464993844292,0.1916356507789002
photometrySideOutIndexAa_015,-0.41870946013134214,0.1869559104377866,-0.16830799939961996,0.1124824139854336
photometrySideOutIndexAa_016,-0.3535709098417919,0.17416822735346477,-0.19011689787691408,0.031043789557257895
photometrySideOutIndexAa_017,-0.3037588416050537,0.038758395530416635,-0.20673552847841892,0.004165508814228588
photometrySideOutIndexAa_018,-0.16869012029732486,0.04058311780233457,-0.22913257391561384,0.05273187022536963
photometrySideOutIndexAa_019,-0.05407038902257646,0.03645985638875112,-0.1407063704129873,0.09636481132926379
photometrySideOutIndexAa_020,0.0035151157251630235,0.08254404523530517,-0.03561867024499175,0.16270913006479995
photometrySideOutIndexaA_-20,0.008662175407354346,0.06588515967581923,-0.2653164398498116,-0.02412783596313876
photometrySideOutIndexaA_-19,0.011452675225221552,0.04574518942808936,-0.22326520557018387,-0.025967891796971707
photometrySideOutIndexaA_-18,0.031230218861464893,0.038463249773980954,-0.19986763653383252,-0.06375058437136716
photometrySideOutIndexaA_-17,0.0006344089895275434,0.04808408480401852,-0.2948993575620265,-0.10787527380939317
photometrySideOutIndexaA_-16,0.05191359877817682,0.0345800528627993,-0.13717519618884885,-0.20142085430963233
photometrySideOutIndexaA_-15,0.07786926912965887,0.05332448739365691,-0.1013599603549337,-0.20094777389516877
photometrySideOutIndexaA_-14,0.09464546898423273,0.026556945673458076,-0.07124146188475673,-0.16604291505249727
photometrySideOutIndexaA_-13,0.0995533047150864,0.07848524583156033,-0.022375838257541893,-0.18168355228248942
photometrySideOutIndexaA_-12,0.1308253744871504,0.05530030065326579,0.030267089212548722,-0.2035401471931229
photometrySideOutIndexaA_-11,0.11664592875598338,0.05963550479138965,0.02675513883629755,-0.17121566780478226
photometrySideOutIndexaA_-10,0.07535677409103103,0.047362168725984984,0.06676243178585273,-0.17271957182595174
photometrySideOutIndexaA_-09,-0.03295209470446083,0.0919512009033838,0.05619764574993173,-0.14694706393816762
photometrySideOutIndexaA_-08,-0.043022150131681855,-0.020187232253577114,0.0521019711123708,-0.24165414454434608
photometrySideOutIndexaA_-07,-0.002263073340940668,-0.1038111059413369,0.005303114403093408,-0.2738842025345284
photometrySideOutIndexaA_-06,0.059445385984126596,-0.1606307145384507,0.024709200623896903,-0.2670068694810331
photometrySideOutIndexaA_-05,0.11603362157050526,-0.153273003142647,0.022573229708442857,-0.24458098590688584
photometrySideOutIndexaA_-04,0.08971937293426,-0.13867947986338458,0.02279158680847374,-0.25511205180039837
photometrySideOutIndexaA_-03,0.07080976585589678,-0.15924142619065157,-0.07730961627748721,-0.27237417966479455
photometrySideOutIndexaA_-02,-0.044353789460623835,-0.2238832110880686,-0.08042672073964444,-0.41770198234405126
photometrySideOutIndexaA_-01,-0.12213888812591833,-0.167712551758568,-0.01872455259921992,-0.44686604987014383
photometrySideOutIndexaA_000,-0.34087971140530576,-0.08068569472599599,0.030743595312268193,-0.2909242591913989
photometrySideOutIndexaA_001,-0.5283837819911197,-0.07936290650208147,0.09506057918278152,-0.1543018219564456
photometrySideOutIndexaA_002,-0.5695148043984333,-0.0029446312080353538,0.008490084172484924,-0.05960406329148516
photometrySideOutIndexaA_003,-0.4833088278677246,0.0231384489028978,-0.06808609130697384,0.015724086490600104
photometrySideOutIndexaA_004,-0.4499417165231705,0.01882763634707143,-0.01879516318074303,0.010360082632869722
photometrySideOutIndexaA_005,-0.40702758327768457,0.010667564419894407,0.040370800816253105,0.027858083224832308
photometrySideOutIndexaA_006,-0.4202539939238189,0.002730544931979089,-0.011497269592989258,-0.04253489943193949
photometrySideOutIndexaA_007,-0.39549375332301634,-0.004146265953932348,-0.06025620059647156,-0.0544991813502399
photometrySideOutIndexaA_008,-0.4137487449226411,0.10094020083113764,-0.14075835603766854,-0.047413557977116993
photometrySideOutIndexaA_009,-0.41314537936377355,0.13455068100588483,-0.15663985773956526,0.050350210314216756
photometrySideOutIndexaA_010,-0.4038062200684677,0.1949304731755121,-0.11030738417832368,0.08508035938273009
photometrySideOutIndexaA_011,-0.457402943850558,0.28702287755109573,-0.05607992528823803,0.15271099043854644
photometrySideOutIndexaA_012,-0.5475955607852658,0.24247092544638907,-0.10110161188691259,0.20056168859414175
photometrySideOutIndexaA_013,-0.6739897058100921,0.3243669581078283,-0.1220905681111642,0.2042716603857276
photometrySideOutIndexaA_014,-0.7368188149978395,0.2673073652288421,-0.10648498787781462,0.1964261137092983
photometrySideOutIndexaA_015,-0.7275173646635912,0.2241871800457277,-0.14664530838761836,0.16856994115569224
photometrySideOutIndexaA_016,-0.6549203488959467,0.20039408213895932,-0.14652005743431532,0.10348104796856791
photometrySideOutIndexaA_017,-0.49406818496753696,0.08445000759106705,-0.17256847465286082,0.07227043115463432
photometrySideOutIndexaA_018,-0.3814991809993511,0.07757334232583071,-0.11999852472416944,-0.04990706897507334
photometrySideOutIndexaA_019,-0.21702599595948682,0.03201871688130175,-0.12605797837702104,-0.18262955312115534
photometrySideOutIndexaA_020,-0.11246140614107958,-0.007281242233953082,-0.1700562256810658,-0.23096119432833614
photometrySideOutIndexaa_-20,-0.05621813738399029,0.06311670040054344,-0.05881255110142211,-0.03818396219562398
photometrySideOutIndexaa_-19,-0.09278752961652856,0.037562143629411314,-0.10539393990513848,-0.10385698454176724
photometrySideOutIndexaa_-18,-0.10662883901095496,0.12022935237085858,-0.16245552755192105,-0.12774280499670704
photometrySideOutIndexaa_-17,-0.13460709626054318,0.11004382968996694,-0.22662219640031583,-0.062089126064726274
photometrySideOutIndexaa_-16,-0.12804896240805905,0.06806209144265037,-0.2902251974137237,-0.020896072004904034
photometrySideOutIndexaa_-15,-0.17495379255322493,0.06891522376254137,-0.32698061694456093,-0.03576138283084772
photometrySideOutIndexaa_-14,-0.2147091548431591,0.06819530857847177,-0.34792842559577364,-0.08055316958452707
photometrySideOutIndexaa_-13,-0.21923977113008652,-0.06566155051968085,-0.38310285345423445,-0.10219798166559056
photometrySideOutIndexaa_-12,-0.19995775453736536,-0.12576012666046735,-0.3188818761891543,-0.12505841940058188
photometrySideOutIndexaa_-11,-0.1269533878761797,-0.13165874104881026,-0.28913048747512304,-0.11325267236864472
photometrySideOutIndexaa_-10,-0.04246535215386992,-0.14473500986241686,-0.24492649178509368,-0.118240914944344
photometrySideOutIndexaa_-09,-0.0529517817646508,-0.1567082557219981,-0.21559774871882592,-0.11057302886767457
photometrySideOutIndexaa_-08,-0.04655911350412041,-0.13396655457557216,-0.16855619577124595,-0.08907442402026827
photometrySideOutIndexaa_-07,0.005591825015964792,-0.10675652618391397,0.04368413126494198,-0.09107612851838584
photometrySideOutIndexaa_-06,0.03583519294935164,0.009463461444490283,0.3489912861463722,-0.1356908259186445
photometrySideOutIndexaa_-05,0.1601119706169786,0.04089069368347207,0.5250136961031417,-0.17416687801471878
photometrySideOutIndexaa_-04,0.16832937973765433,-0.02328079942904101,0.6139888825289781,-0.2772786979701199
photometrySideOutIndexaa_-03,0.044722292222102146,-0.04404172308434431,0.32579931328987005,-0.3811309143489237
photometrySideOutIndexaa_-02,-0.11692600682514916,-0.1501320345126594,-0.03476881730906493,-0.39453150282923327
photometrySideOutIndexaa_-01,-0.5242625875215949,-0.15869445342000435,-0.3822077312540505,-0.5040173979855092
photometrySideOutIndexaa_000,-1.094006273092971,-0.17558265353931288,-0.7001335662384186,-0.605626836714929
photometrySideOutIndexaa_001,-1.4055763929079923,-0.28694265089156906,-0.8918528827994275,-0.5783349539029308
photometrySideOutIndexaa_002,-1.1867740619481382,-0.31883572869346044,-0.7959178084078549,-0.40143693659314456
photometrySideOutIndexaa_003,-0.6783824200609034,-0.21413858295133648,-0.5350982787765611,-0.22273363290673365
photometrySideOutIndexaa_004,-0.2695968696926719,-0.11552639621893435,-0.3535609207946161,-0.02600527232150087
photometrySideOutIndexaa_005,-0.0852179659528413,-0.06372297189886404,-0.30483635335459686,0.07791246747028374
photometrySideOutIndexaa_006,-0.06359813998091093,-0.14396521166350376,-0.3938724213969637,0.11354686053327606
photometrySideOutIndexaa_007,-0.1202492094631853,-0.11414150779341482,-0.42518999238939503,0.14339295143855577
photometrySideOutIndexaa_008,-0.1581503370411475,-0.12646591289543868,-0.3935093291476236,0.10326679545089597
photometrySideOutIndexaa_009,-0.26544506267379386,-0.18515994875721367,-0.3334779837007238,0.051701050950876924
photometrySideOutIndexaa_010,-0.27182524750578213,-0.1779659144894079,-0.2501967282146155,0.044745166559137774
photometrySideOutIndexaa_011,-0.21667808250851,-0.07437269213881367,-0.208051553975187,0.0032913196530311626
photometrySideOutIndexaa_012,-0.24368373936560075,-0.013337795153880894,-0.09120785657030887,0.013684787144489032
photometrySideOutIndexaa_013,-0.2399489052485623,0.07839931858927619,-0.03925960780576673,0.03166776243684177
photometrySideOutIndexaa_014,-0.2748830912205642,0.12311623472136672,-0.014239131351777038,0.01989113641973027
photometrySideOutIndexaa_015,-0.23391182179352657,0.12519099978798254,-0.045417042782143556,0.00895485664019483
photometrySideOutIndexaa_016,-0.21520444463492427,0.007717694540304656,-0.11310686573838954,-0.08691627110830336
photometrySideOutIndexaa_017,-0.13904753644578677,-0.07692101671114943,-0.12609604079994186,-0.11175110071458602
photometrySideOutIndexaa_018,-0.021595424239226238,-0.07196731049374606,-0.1326607713095678,-0.17192712603756688
photometrySideOutIndexaa_019,0.08200578658510839,-0.10212445046027734,-0.114649845834553,-0.1656047214408731
photometrySideOutIndexaa_020,0.14561098656566285,-0.13372564179571736,0.031626243378634795,-0.10829068744307731
photometrySideOutIndexAB_-20,-0.10777467912070172,0.02997406006157734,0.15358597021292275,-0.028842443251765146
photometrySideOutIndexAB_-19,-0.09348092110142708,-0.12359454007732867,0.16276490410137037,-0.17627144249448629
photometrySideOutIndexAB_-18,-0.059046391700124434,0.04396170510069736,0.04243742414178789,-0.31658057379206245
photometrySideOutIndexAB_-17,-0.15579836116910376,0.14517003041762092,0.031686453077653304,-0.3219013710624715
photometrySideOutIndexAB_-16,-0.17766350326520172,0.14281895381149284,-0.19722199452152392,-0.24490498148761783
photometrySideOutIndexAB_-15,0.006378462712448877,0.15981073644844218,-0.07955073839656106,-0.31681747805437666
photometrySideOutIndexAB_-14,0.22949717227379135,-0.028814403593687855,0.029122779532870173,-0.26570390834945357
photometrySideOutIndexAB_-13,0.2417244004664132,0.04522956824331382,-0.1425027651388081,-0.05146914939076004
photometrySideOutIndexAB_-12,0.22120539816052928,0.07031780415778548,-0.029213597562016393,-0.02007695021745036
photometrySideOutIndexAB_-11,0.08224461830240735,-0.04739961437863456,-0.1360795827514889,-0.10703383874927705
photometrySideOutIndexAB_-10,0.15562078577203411,0.010962270327928085,-0.19980631106718078,-0.18817509587145403
photometrySideOutIndexAB_-09,0.1265430518390424,0.1417859969640645,-0.002908332183271837,-0.25361421432400405
photometrySideOutIndexAB_-08,0.07350573767808716,0.09058753314547441,0.22708139480105455,-0.2123968659868719
photometrySideOutIndexAB_-07,0.05306676045531556,0.15298904831652935,0.04837008324722884,-0.1339266038586141
photometrySideOutIndexAB_-06,-0.04859798170405443,-0.011373084273945028,0.10714149129634529,-0.09554842990991361
photometrySideOutIndexAB_-05,-0.08255404462671949,0.0540164158705164,-0.008242240138291109,-0.11043975350280473
photometrySideOutIndexAB_-04,-0.10687068616817574,-0.07416591013155861,-0.20271687644586775,-0.17673994981421784
photometrySideOutIndexAB_-03,0.00946118957236291,-0.06905737243706812,-0.1583868258092889,-0.30911112636940385
photometrySideOutIndexAB_-02,-0.03982421699311581,-0.04952070715607442,-0.1888708791454402,-0.5553973875131759
photometrySideOutIndexAB_-01,-0.06585590903924249,-0.12969292203456695,-0.02636919018179763,-0.4073680390447723
photometrySideOutIndexAB_000,-0.24844136661256971,-0.13970847385533525,0.06434349479185872,-0.188697198787573
photometrySideOutIndexAB_001,-0.5325222384345889,0.13081932690297485,0.07024664427873921,-0.08825646796842065
photometrySideOutIndexAB_002,-0.6349534570410211,-0.13438681021984478,-0.07978833298035372,-0.008043004936110501
photometrySideOutIndexAB_003,-0.6456977293062468,-0.03414717030100314,0.07891182724689139,0.1304873940105301
photometrySideOutIndexAB_004,-0.5933340340709508,0.018279725317462872,-0.055636486144830334,0.20636633685463993
photometrySideOutIndexAB_005,-0.5203183065147515,-0.09325506891531407,0.036749678015589586,0.2380320243248683
photometrySideOutIndexAB_006,-0.5268689560898732,0.05793843484616467,0.03210314652098789,0.06788471547326128
photometrySideOutIndexAB_007,-0.5255513499890072,0.03170167731923528,-0.025461721551560814,-0.07780151113229183
photometrySideOutIndexAB_008,-0.3355258846462968,-0.01817596196121498,-0.14836892377231503,-0.187115739616861
photometrySideOutIndexAB_009,-0.36782099705451643,0.20762953733777811,-0.486887030863764,-0.0759820000041645
photometrySideOutIndexAB_010,-0.32083126703790504,0.22243809851905313,-0.4456964279854151,0.1687635351585301
photometrySideOutIndexAB_011,-0.3797150402609826,0.19378158144034835,-0.3639788482369797,0.3165287312409573
photometrySideOutIndexAB_012,-0.48807243750071116,0.24688481897211317,-0.3049461193658068,0.2949220961730255
photometrySideOutIndexAB_013,-0.5630553885746,0.28467170672838266,-0.49914647688867286,0.4391107691677935
photometrySideOutIndexAB_014,-0.6813154515240153,0.4052136194545767,-0.6502198236298985,0.46676080881892046
photometrySideOutIndexAB_015,-0.6254700243571057,0.3809652735999743,-0.4245326712523998,0.513381494953302
photometrySideOutIndexAB_016,-0.6186479688503885,0.3063204082662849,-0.2106143406955014,0.23460291217137894
photometrySideOutIndexAB_017,-0.6416394751709905,0.23809193323822006,-0.2503507199727852,0.13890067086768823
photometrySideOutIndexAB_018,-0.6024368681675205,0.32929863912014085,-0.2275621851690038,0.03438315642122373
photometrySideOutIndexAB_019,-0.6058888486231988,0.3477621383112027,-0.19867703057709435,-0.16605559463138211
photometrySideOutIndexAB_020,-0.3746110438833799,0.1910858022972597,-0.14529014200718604,-0.35946518983988807
photometrySideOutIndexAb_-20,-0.019882474201903765,0.00028692457361020104,-0.14252943908011106,-0.19956039715502413
photometrySideOutIndexAb_-19,0.04170379205698936,-0.0569937598707408,-0.24663070052833,-0.3863524659132095
photometrySideOutIndexAb_-18,0.02944430940712642,-0.02058370696617433,-0.2721711312116719,-0.5873610031524158
photometrySideOutIndexAb_-17,-0.01799707851322877,-0.017013348878779894,-0.2485228206285786,-0.6468258545325185
photometrySideOutIndexAb_-16,-0.05424855411383615,-0.05625085029057552,-0.2587194073881904,-0.7979579479739822
photometrySideOutIndexAb_-15,-0.009355952170849764,-0.10246087452430233,-0.24191542557560172,-0.8574058237305251
photometrySideOutIndexAb_-14,-0.009189212169113921,-0.09398715518682381,-0.25094498278490457,-0.8944923553218135
photometrySideOutIndexAb_-13,0.07212763167398696,-0.05090186916344507,-0.35313376090385373,-0.9335684792793614
photometrySideOutIndexAb_-12,0.1545264674431465,-0.06436984800920036,-0.367869352719721,-0.8690999593037839
photometrySideOutIndexAb_-11,0.13537205034453667,-0.02374702792623716,-0.3869073529499978,-0.7833655774454023
photometrySideOutIndexAb_-10,0.16940343330866767,0.05727461729591693,-0.5125463454335802,-0.6874169045806683
photometrySideOutIndexAb_-09,0.1372159703694697,0.04306112180700039,-0.5647632759259257,-0.66624062403851
photometrySideOutIndexAb_-08,0.09108227802209698,0.04382377767990095,-0.560642232476152,-0.545494229645568
photometrySideOutIndexAb_-07,0.10430635197454732,-0.11083599602621076,-0.5380729205621536,-0.3823788058071717
photometrySideOutIndexAb_-06,0.12764664129975992,-0.0642327009542281,-0.4465751138380439,-0.2729358292579117
photometrySideOutIndexAb_-05,0.08582456400369588,-0.1238365467416717,-0.44374425883018026,-0.24531185397199187
photometrySideOutIndexAb_-04,0.10512396140220139,-0.11247447042994013,-0.29427057018025105,-0.3153302466477493
photometrySideOutIndexAb_-03,0.04079093765628346,-0.24858388339865817,-0.3037644986930578,-0.33033553398145954
photometrySideOutIndexAb_-02,-0.1787867131521252,-0.22962781743427127,-0.45702231570470603,-0.2191184210280968
photometrySideOutIndexAb_-01,-0.5543230613024207,-0.27859974984125135,-0.7137037446121816,-0.18679116407059032
photometrySideOutIndexAb_000,-1.0997217672073627,-0.33771130942536587,-1.032853221078183,-0.32099020091273456
photometrySideOutIndexAb_001,-1.4150100938969383,-0.40908827637944134,-1.1593520136836946,-0.4193017043154138
photometrySideOutIndexAb_002,-1.21049817584361,-0.5210589176219874,-1.017714612440989,-0.3349050805618881
photometrySideOutIndexAb_003,-0.5452393324829622,-0.4276757263358337,-0.7427236435644512,-0.2184736121139127
photometrySideOutIndexAb_004,-0.0928422935537824,-0.3265331977352272,-0.5539036883348231,-0.0856463769690577
photometrySideOutIndexAb_005,0.0009286487581485104,-0.24198055974180174,-0.4770462517441152,-0.006878431758341192
photometrySideOutIndexAb_006,0.07212089280232563,-0.18965896404900787,-0.6113002191272171,0.033384172179930706
photometrySideOutIndexAb_007,0.02490442813915379,-0.19453516385143788,-0.6683334615911234,0.019811526475166364
photometrySideOutIndexAb_008,-0.08764591340298236,-0.10816230190247454,-0.5973749054450375,0.0004953335357056022
photometrySideOutIndexAb_009,-0.06912441739036301,-0.08539717823534516,-0.553109609554178,-0.008497740800551525
photometrySideOutIndexAb_010,-0.12408514636505216,-0.011289384937648686,-0.3722674109784175,-0.02434252990456003
photometrySideOutIndexAb_011,-0.2005719476287397,0.0535976710224446,-0.1868373843004312,0.06967000234777657
photometrySideOutIndexAb_012,-0.265421250483622,0.08493095955901817,-0.125906198098527,0.13153058157484906
photometrySideOutIndexAb_013,-0.26890217679179884,0.1440082822147634,-0.1079277003459827,0.2126415053661609
photometrySideOutIndexAb_014,-0.2882167096252243,0.14750887576265048,-0.10055089740661445,0.2147901628071399
photometrySideOutIndexAb_015,-0.32081726413418554,0.13697811430029802,-0.22179735851748203,0.14426462680932606
photometrySideOutIndexAb_016,-0.2943364931565717,0.12241576436961249,-0.23626719723964854,0.07626391642219955
photometrySideOutIndexAb_017,-0.2637488837840459,0.09277905538540597,-0.15923966075620985,-0.011175618293715729
photometrySideOutIndexAb_018,-0.21255263281929837,0.02218412646345974,-0.0937299339896663,-0.07219145822839079
photometrySideOutIndexAb_019,-0.06578174461331672,0.01981640571313745,-0.11101937621026743,-0.06367018968501992
photometrySideOutIndexAb_020,-0.015449766313961758,-0.002599498802201594,-0.03343314459188686,-0.04873613170561267
photometrySideOutIndexaB_-20,-0.06101183320880803,0.11460595762963914,-0.14829827945151725,-0.0212883229010265
photometrySideOutIndexaB_-19,-0.03971070359425205,0.10252591642491081,-0.10483214095402735,-0.0883421529422066
photometrySideOutIndexaB_-18,-0.09054052220568316,0.04442825907032255,-0.11292197118904393,-0.010866409479463537
photometrySideOutIndexaB_-17,-0.03714377813159329,0.08733566190838753,-0.20001143753781225,-0.035467340659181446
photometrySideOutIndexaB_-16,-0.0024963475665661333,0.09342005513445811,-0.17995132013905038,0.0014007321792356261
photometrySideOutIndexaB_-15,0.03508373080589518,0.08944419849587357,-0.1388862647640744,-0.023272251723357867
photometrySideOutIndexaB_-14,0.10497051507440763,0.06752312124471231,-0.0828498171498891,-0.12204160537040784
photometrySideOutIndexaB_-13,0.09408323219324302,0.07290739283279377,-0.017531292886465336,-0.22000870324628444
photometrySideOutIndexaB_-12,0.06465694424943672,0.09409734185056635,0.04779879802770139,-0.20005980036249468
photometrySideOutIndexaB_-11,0.0497976955797621,0.027618450460755447,0.04318700836495663,-0.2163855444168109
photometrySideOutIndexaB_-10,-0.002934489060885581,-0.0012326836349580558,-0.027625151137755544,-0.21810151306913717
photometrySideOutIndexaB_-09,0.01856175627952248,-0.017965930008985182,-0.010525607505675412,-0.206210473296876
photometrySideOutIndexaB_-08,-0.018901265469603568,-0.0481246797829401,-0.04707324533275091,-0.25275222441500506
photometrySideOutIndexaB_-07,0.036106603480347915,-0.02894026499514032,-0.04393151541044504,-0.2078745989043061
photometrySideOutIndexaB_-06,0.0466389862254254,-0.07548998966721523,-0.12903456578127814,-0.19549103097696086
photometrySideOutIndexaB_-05,0.05518278395129423,-0.06895982236070723,-0.0680166635060543,-0.19308036807105006
photometrySideOutIndexaB_-04,0.052877458333354006,-0.07065577720733673,-0.0971299696720784,-0.1922021250563035
photometrySideOutIndexaB_-03,-0.002706734844514486,-0.08318398552418434,0.011827946393472517,-0.26986075188246517
photometrySideOutIndexaB_-02,-0.07846831906377627,-0.15735449628804404,0.005122732955867921,-0.38988559495507696
photometrySideOutIndexaB_-01,-0.16986817796912,-0.10446709250676235,-0.03527198868065451,-0.35939349876468474
photometrySideOutIndexaB_000,-0.46057694219671125,-0.07693591506043196,-0.10561554287081563,-0.2294282707373049
photometrySideOutIndexaB_001,-0.6241408918051142,0.028616491243840463,-0.1856414563489583,-0.052107845482852265
photometrySideOutIndexaB_002,-0.7106306882912103,0.029051594337331153,-0.35043512442649355,-0.016979418604873286
photometrySideOutIndexaB_003,-0.5914606590533157,0.038347843676536354,-0.3438224118310093,-0.035839847692627075
photometrySideOutIndexaB_004,-0.4286792893662854,0.05314983327466073,-0.1180760273996562,-0.003099389720664075
photometrySideOutIndexaB_005,-0.34771141588584825,0.010374072731262056,-0.07817697912098143,-0.016676598795711386
photometrySideOutIndexaB_006,-0.30145657860173053,0.058894196857827014,-0.1160114709190257,-0.09873687999377678
photometrySideOutIndexaB_007,-0.22280424865040974,0.10672920714422279,-0.12125027292159692,-0.12439061549144637
photometrySideOutIndexaB_008,-0.23211041476120453,0.08663205816751056,-0.2095743704662075,-0.11331921984231678
photometrySideOutIndexaB_009,-0.27288930101627096,0.13161111901032058,-0.21585066515712875,0.03623477876432902
photometrySideOutIndexaB_010,-0.27162947085070066,0.18977717760722906,-0.14020685731664223,0.10946765345451828
photometrySideOutIndexaB_011,-0.3410687284277908,0.23591631639579913,-0.014863239143026475,0.11134564039213557
photometrySideOutIndexaB_012,-0.4388735295038624,0.26356904325636105,-0.05597790234644227,0.15705830673534213
photometrySideOutIndexaB_013,-0.5325726391279262,0.3420557675864685,-0.12334781389157685,0.23787519162954976
photometrySideOutIndexaB_014,-0.5626593836981643,0.3393183960119765,-0.12013412972405124,0.31869373682403795
photometrySideOutIndexaB_015,-0.5798100283374324,0.34047668977547674,-0.11302252629109943,0.2705005736196648
photometrySideOutIndexaB_016,-0.5381124309325014,0.34259192552108936,-0.15211447547066603,0.2185540890061554
photometrySideOutIndexaB_017,-0.46503005518286245,0.24672451346956584,-0.1470716114613714,0.14225861054351718
photometrySideOutIndexaB_018,-0.34309613051971366,0.17926983123445148,-0.12625266145273362,0.06460555375890224
photometrySideOutIndexaB_019,-0.2553456841222013,0.18572674028618502,-0.10095520183178444,-0.017724879311196214
photometrySideOutIndexaB_020,-0.16874506245642065,0.17529794570350438,0.0005693832963876689,-0.011146819458271418
photometrySideOutIndexab_-20,0.10678797243221053,-0.01861572898643617,0.02487312313667999,-0.1093054396393244
photometrySideOutIndexab_-19,0.08804746834602446,-0.008322564757810217,-0.2008903466942579,-0.09371528099148373
photometrySideOutIndexab_-18,0.052332402644219685,-0.036675322037468934,-0.42982303040729947,-0.12726446976873826
photometrySideOutIndexab_-17,-0.004885891298240644,0.05903291613456644,-0.6339162988658806,-0.010488619336603826
photometrySideOutIndexab_-16,0.029970297101418433,0.0432266245057845,-0.6679843726929694,-0.0022506982751235465
photometrySideOutIndexab_-15,0.015684648016687973,0.070903861402347,-0.6604396075018008,-0.04877793342571733
photometrySideOutIndexab_-14,-0.008335990882186261,0.030934415418975396,-0.6779508055361786,-0.09228988437079501
photometrySideOutIndexab_-13,0.10228914600308955,-0.14064518239889703,-0.7042146742826373,-0.28190974049485995
photometrySideOutIndexab_-12,0.20325152289285112,-0.15199917632043758,-0.6453674167976681,-0.3971354618868965
photometrySideOutIndexab_-11,0.21174453879329536,-0.23574089182480387,-0.7047509963961993,-0.3689455200864904
photometrySideOutIndexab_-10,0.23762627461556232,-0.3447192379005507,-0.6069650468718993,-0.4091563350870177
photometrySideOutIndexab_-09,0.21388286009356747,-0.27264469756283766,-0.6062855735433111,-0.45614943780824946
photometrySideOutIndexab_-08,0.13337274482674058,-0.3077083771772911,-0.6512493765501665,-0.43844427621113247
photometrySideOutIndexab_-07,0.22963334874964844,-0.212371029084293,-0.7286652129904047,-0.41716853370756823
photometrySideOutIndexab_-06,0.3381213940898348,-0.24312200261686945,-0.5753049097636389,-0.36357342488894395
photometrySideOutIndexab_-05,0.39519151141744546,-0.23809919537573557,-0.33829551942331343,-0.3782734724944185
photometrySideOutIndexab_-04,0.4344895378864008,-0.31684288586481363,-0.13690620153704383,-0.32640980624744387
photometrySideOutIndexab_-03,0.45722478679169176,-0.39085955883600076,-0.02764782646740722,-0.19891555394958513
photometrySideOutIndexab_-02,0.2641424876235983,-0.39077360665100447,-0.16904650899522652,-0.10038175201227192
photometrySideOutIndexab_-01,0.012545921445378654,-0.3429237888570702,-0.291520853130544,-0.037399301254948905
photometrySideOutIndexab_000,-0.5280381929392112,-0.3755830247882413,-0.3939476079589713,-0.10679134432389978
photometrySideOutIndexab_001,-0.9102179502383998,-0.32638683172566535,-0.5282879843341364,-0.09886894831401753
photometrySideOutIndexab_002,-0.8776379729673951,-0.23606130192636932,-0.7240618385142882,0.08851077187986758
photometrySideOutIndexab_003,-0.6168718134094477,-0.11793029386654413,-0.7173351887002485,0.29584528108275837
photometrySideOutIndexab_004,-0.47362271147101015,-0.05253598730516271,-0.5482100913178073,0.4011163737321342
photometrySideOutIndexab_005,-0.3231698834647464,0.04959261505286173,-0.4716908134502803,0.4079588828475764
photometrySideOutIndexab_006,-0.24842699683809252,0.06869361674682244,-0.5327600819182935,0.3119022961681357
photometrySideOutIndexab_007,-0.14101062425374486,0.07506578216534227,-0.6086268968082492,0.3165966019800476
photometrySideOutIndexab_008,-0.13020661082217405,0.1211047816871461,-0.5933197463626056,0.33776245393810317
photometrySideOutIndexab_009,-0.1191977263713782,0.11406999348642709,-0.5472930056149201,0.3557854352352063
photometrySideOutIndexab_010,-0.13985935151139664,0.012063241598388025,-0.5174292977944146,0.36376434760751913
photometrySideOutIndexab_011,-0.147597852881539,-0.01263758126066011,-0.3273921873577281,0.3322442426207307
photometrySideOutIndexab_012,-0.1822288943323758,0.0009105021709999173,-0.14048588476590945,0.3507013425710176
photometrySideOutIndexab_013,-0.18594783435708698,0.11161918965134675,-0.040921258494161755,0.37971557063868894
